LogFilename: 2020-03-08-17:14:08_monitoringLog
JSonLogFilename: 2020-03-08-17:14:08_monitoringLog
vector_extension	format	bitwidth	countValues	repetition	runtime:µs	runtime compr [µs]	size used [byte]	size compr [byte]	runtime decompr [µs]	runtime agg [µs]	check
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	58	134217728	9	1108847	487832	973340672	973340672	482908	95388	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	58	134217728	9	1071264	451437	973078528	973078528	481643	95478	1
scalar<v64<uint64_t>>	uncompr_f	59	134217728	9	107507	0	1073741824	0	0	104435	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	59	134217728	9	1096788	486333	990117888	990117888	480096	87046	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	59	134217728	9	1106554	479743	989855744	989855744	479643	86939	1
scalar<v64<uint64_t>>	uncompr_f	60	134217728	9	107277	0	1073741824	0	0	104207	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	60	134217728	9	1122329	492898	1006895104	1006895104	489980	95661	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	60	134217728	9	1118545	480490	1006632960	1006632960	479750	97624	1
scalar<v64<uint64_t>>	uncompr_f	61	134217728	9	107171	0	1073741824	0	0	104102	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	61	134217728	9	1129368	501538	1023672320	1023672320	493568	89816	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	61	134217728	9	1097895	481814	1023410176	1023410176	482017	89767	1
scalar<v64<uint64_t>>	uncompr_f	62	134217728	9	107106	0	1073741824	0	0	104040	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	62	134217728	9	1151640	507172	1040449536	1040449536	498430	101043	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	62	134217728	9	1136435	486816	1040187392	1040187392	485919	118987	1
scalar<v64<uint64_t>>	uncompr_f	63	134217728	9	106914	0	1073741824	0	0	103830	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	63	134217728	9	1147555	511270	1057226752	1057226752	498483	92275	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	63	134217728	9	1131243	492892	1056964608	1056964608	484235	109041	1
scalar<v64<uint64_t>>	uncompr_f	64	134217728	9	116875	0	1073741824	0	0	113781	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	64	134217728	9	1140089	520868	1074003968	1074003968	487342	85751	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	64	134217728	9	1098103	484250	1073741824	1073741824	483674	84030	1
scalar<v64<uint64_t>>	uncompr_f	1	134217728	10	107230	0	1073741824	0	0	104121	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	1	134217728	10	551556	110485	17039360	17039360	428138	7344	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	1	134217728	10	530916	90555	16777216	16777216	428474	7272	1
scalar<v64<uint64_t>>	uncompr_f	2	134217728	10	107361	0	1073741824	0	0	104258	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	2	134217728	10	568201	115940	33816576	33816576	437888	7469	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	2	134217728	10	554353	99824	33554432	33554432	440169	7434	1
scalar<v64<uint64_t>>	uncompr_f	3	134217728	10	107244	0	1073741824	0	0	104149	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	3	134217728	10	576222	123631	50593792	50593792	436459	8527	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	3	134217728	10	574675	107450	50331648	50331648	451064	8507	1
scalar<v64<uint64_t>>	uncompr_f	4	134217728	10	107164	0	1073741824	0	0	104053	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	4	134217728	10	578328	129031	67371008	67371008	432040	8902	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	4	134217728	10	561114	113332	67108864	67108864	430516	8907	1
scalar<v64<uint64_t>>	uncompr_f	5	134217728	10	107094	0	1073741824	0	0	103986	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	5	134217728	10	591141	137466	84148224	84148224	434135	10542	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	5	134217728	10	590277	120300	83886080	83886080	450579	10366	1
scalar<v64<uint64_t>>	uncompr_f	6	134217728	10	107101	0	1073741824	0	0	103977	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	6	134217728	10	604287	143729	100925440	100925440	439455	11379	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	6	134217728	10	597158	126510	100663296	100663296	449640	11316	1
scalar<v64<uint64_t>>	uncompr_f	7	134217728	10	116880	0	1073741824	0	0	113756	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	7	134217728	10	623849	160793	117702656	117702656	439795	12828	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	7	134217728	10	613159	135208	117440512	117440512	454896	12688	1
scalar<v64<uint64_t>>	uncompr_f	8	134217728	10	107000	0	1073741824	0	0	103871	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	8	134217728	10	617309	156729	134479872	134479872	435846	13662	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	8	134217728	10	608001	138337	134217728	134217728	444190	14466	1
scalar<v64<uint64_t>>	uncompr_f	9	134217728	10	107235	0	1073741824	0	0	104109	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	9	134217728	10	631962	164576	151257088	151257088	439562	15921	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	9	134217728	10	626918	158941	150994944	150994944	440489	15781	1
scalar<v64<uint64_t>>	uncompr_f	10	134217728	10	107169	0	1073741824	0	0	104030	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	10	134217728	10	643853	171187	168034304	168034304	442909	17354	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	10	134217728	10	636981	152367	167772160	167772160	455662	16596	1
scalar<v64<uint64_t>>	uncompr_f	11	134217728	10	117040	0	1073741824	0	0	113904	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	11	134217728	10	660621	188133	184811520	184811520	440153	19246	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	11	134217728	10	651078	158983	184549376	184549376	459707	19335	1
scalar<v64<uint64_t>>	uncompr_f	12	134217728	10	107060	0	1073741824	0	0	103896	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	12	134217728	10	654383	182658	201588736	201588736	437743	20243	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	12	134217728	10	646927	162733	201326592	201326592	451158	19364	1
scalar<v64<uint64_t>>	uncompr_f	13	134217728	10	107295	0	1073741824	0	0	104149	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	13	134217728	10	667761	189624	218365952	218365952	440694	23059	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	13	134217728	10	664113	174094	218103808	218103808	452640	23048	1
scalar<v64<uint64_t>>	uncompr_f	14	134217728	10	107101	0	1073741824	0	0	103944	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	14	134217728	10	671988	195869	235143168	235143168	436919	24103	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	14	134217728	10	648849	176154	234881024	234881024	435433	22211	1
scalar<v64<uint64_t>>	uncompr_f	15	134217728	10	107469	0	1073741824	0	0	104303	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	15	134217728	10	695335	212122	251920384	251920384	440095	27370	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	15	134217728	10	674484	181702	251658240	251658240	449834	27232	1
scalar<v64<uint64_t>>	uncompr_f	16	134217728	10	107144	0	1073741824	0	0	103981	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	16	134217728	10	685322	206387	268697600	268697600	436280	26201	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	16	134217728	10	661012	185053	268435456	268435456	434223	25360	1
scalar<v64<uint64_t>>	uncompr_f	17	134217728	10	107315	0	1073741824	0	0	104146	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	17	134217728	10	699647	214713	285474816	285474816	436015	31783	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	17	134217728	10	691705	194622	285212672	285212672	449418	30603	1
scalar<v64<uint64_t>>	uncompr_f	18	134217728	10	107029	0	1073741824	0	0	103848	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	18	134217728	10	714604	221235	302252032	302252032	443774	31813	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	18	134217728	10	694279	204235	301989888	301989888	443892	28412	1
scalar<v64<uint64_t>>	uncompr_f	19	134217728	10	107411	0	1073741824	0	0	104223	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	19	134217728	10	726780	228340	319029248	319029248	442408	37566	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	19	134217728	10	714223	209252	318767104	318767104	451539	35009	1
scalar<v64<uint64_t>>	uncompr_f	20	134217728	10	107644	0	1073741824	0	0	104427	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	20	134217728	10	732515	233148	335806464	335806464	445669	34565	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	20	134217728	10	709675	211398	335544320	335544320	448457	30762	1
scalar<v64<uint64_t>>	uncompr_f	21	134217728	10	107395	0	1073741824	0	0	104193	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	21	134217728	10	738684	240379	352583680	352583680	439282	39214	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	21	134217728	10	725524	228935	352321536	352321536	437547	39240	1
scalar<v64<uint64_t>>	uncompr_f	22	134217728	10	107353	0	1073741824	0	0	104154	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	22	134217728	10	745358	246611	369360896	369360896	443133	34768	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	22	134217728	10	721987	230392	369098752	369098752	436746	34389	1
scalar<v64<uint64_t>>	uncompr_f	23	134217728	10	107230	0	1073741824	0	0	104017	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	23	134217728	10	771747	265825	386138112	386138112	440929	43779	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	23	134217728	10	754931	233953	385875968	385875968	456480	43428	1
scalar<v64<uint64_t>>	uncompr_f	24	134217728	10	107251	0	1073741824	0	0	104040	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	24	134217728	10	771085	259065	402915328	402915328	449312	40827	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	24	134217728	10	729777	236928	402653184	402653184	434594	36404	1
scalar<v64<uint64_t>>	uncompr_f	25	134217728	10	116824	0	1073741824	0	0	113603	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	25	134217728	10	788298	267230	419692544	419692544	452604	45857	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	25	134217728	10	759200	243982	419430400	419430400	446678	46000	1
scalar<v64<uint64_t>>	uncompr_f	26	134217728	10	107408	0	1073741824	0	0	104187	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	26	134217728	10	781345	272645	436469760	436469760	445623	39812	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	26	134217728	10	753652	249841	436207616	436207616	440145	40493	1
scalar<v64<uint64_t>>	uncompr_f	27	134217728	10	107434	0	1073741824	0	0	104196	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	27	134217728	10	803879	279359	453246976	453246976	446715	50141	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	27	134217728	10	796501	262410	452984832	452984832	460346	49875	1
scalar<v64<uint64_t>>	uncompr_f	28	134217728	10	107242	0	1073741824	0	0	104010	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	28	134217728	10	809025	284868	470024192	470024192	450257	49282	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	28	134217728	10	779860	262705	469762048	469762048	450356	42279	1
scalar<v64<uint64_t>>	uncompr_f	29	134217728	10	107226	0	1073741824	0	0	103991	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	29	134217728	10	835811	296514	486801408	486801408	460526	53561	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	29	134217728	10	813546	271535	486539264	486539264	463409	53385	1
scalar<v64<uint64_t>>	uncompr_f	30	134217728	10	107276	0	1073741824	0	0	104021	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	30	134217728	10	823730	300206	503578624	503578624	451424	46116	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	30	134217728	10	807097	276509	503316480	503316480	456881	47813	1
scalar<v64<uint64_t>>	uncompr_f	31	134217728	10	107216	0	1073741824	0	0	103962	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	31	134217728	10	848041	316226	520355840	520355840	447845	57344	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	31	134217728	10	826606	282100	520093696	520093696	460456	57515	1
scalar<v64<uint64_t>>	uncompr_f	32	134217728	10	107362	0	1073741824	0	0	104108	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	32	134217728	10	837943	311905	537133056	537133056	453146	45666	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	32	134217728	10	808449	284259	536870912	536870912	450648	46344	1
scalar<v64<uint64_t>>	uncompr_f	33	134217728	10	107262	0	1073741824	0	0	104001	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	33	134217728	10	854508	329603	553910272	553910272	446252	50722	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	33	134217728	10	831249	296531	553648128	553648128	456029	50790	1
scalar<v64<uint64_t>>	uncompr_f	34	134217728	10	107140	0	1073741824	0	0	103870	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	34	134217728	10	860776	325347	570687488	570687488	454112	52672	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	34	134217728	10	849962	304326	570425344	570425344	461872	55167	1
scalar<v64<uint64_t>>	uncompr_f	35	134217728	10	107172	0	1073741824	0	0	103894	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	35	134217728	10	868784	331319	587464704	587464704	454518	53708	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	35	134217728	10	852293	320934	587202560	587202560	448669	53484	1
scalar<v64<uint64_t>>	uncompr_f	36	134217728	10	107408	0	1073741824	0	0	104127	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	36	134217728	10	873678	336822	604241920	604241920	453414	53464	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	36	134217728	10	844787	312675	603979776	603979776	448274	53942	1
scalar<v64<uint64_t>>	uncompr_f	37	134217728	10	107202	0	1073741824	0	0	103912	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	37	134217728	10	894311	354643	621019136	621019136	452737	56337	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	37	134217728	10	873239	335057	620756992	620756992	451422	56161	1
scalar<v64<uint64_t>>	uncompr_f	38	134217728	10	107280	0	1073741824	0	0	103983	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	38	134217728	10	902772	357364	637796352	637796352	454924	59190	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	38	134217728	10	877030	328824	637534208	637534208	455515	61453	1
scalar<v64<uint64_t>>	uncompr_f	39	134217728	10	107371	0	1073741824	0	0	104083	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	39	134217728	10	912225	366517	654573568	654573568	454408	59250	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	39	134217728	10	892132	347003	654311424	654311424	454278	58914	1
scalar<v64<uint64_t>>	uncompr_f	40	134217728	10	107291	0	1073741824	0	0	103998	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	40	134217728	10	916735	371321	671350784	671350784	453301	59463	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	40	134217728	10	898088	349334	671088640	671088640	456731	59422	1
scalar<v64<uint64_t>>	uncompr_f	41	134217728	10	107305	0	1073741824	0	0	104000	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	41	134217728	10	940127	375534	688128000	688128000	469236	62050	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	41	134217728	10	906313	345717	687865856	687865856	465430	61896	1
scalar<v64<uint64_t>>	uncompr_f	42	134217728	10	107592	0	1073741824	0	0	104279	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	42	134217728	10	954681	384317	704905216	704905216	471435	64967	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	42	134217728	10	918906	363074	704643072	704643072	457322	64579	1
scalar<v64<uint64_t>>	uncompr_f	43	134217728	10	107399	0	1073741824	0	0	104082	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	43	134217728	10	941319	382634	721682432	721682432	459271	64727	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	43	134217728	10	932874	374132	721420288	721420288	459603	64533	1
scalar<v64<uint64_t>>	uncompr_f	44	134217728	10	107258	0	1073741824	0	0	103928	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	44	134217728	10	959495	397935	738459648	738459648	459921	66266	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	44	134217728	10	954691	380595	738197504	738197504	457513	81682	1
scalar<v64<uint64_t>>	uncompr_f	45	134217728	10	107262	0	1073741824	0	0	103931	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	45	134217728	10	961448	395702	755236864	755236864	462360	67388	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	45	134217728	10	952410	386604	754974720	754974720	462547	67371	1
scalar<v64<uint64_t>>	uncompr_f	46	134217728	10	107243	0	1073741824	0	0	103901	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	46	134217728	10	988162	402190	772014080	772014080	477013	72440	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	46	134217728	10	959630	388657	771751936	771751936	462436	72081	1
scalar<v64<uint64_t>>	uncompr_f	47	134217728	10	107573	0	1073741824	0	0	104232	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	47	134217728	10	984000	409937	788791296	788791296	466758	70254	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	47	134217728	10	968649	395818	788529152	788529152	465774	70036	1
scalar<v64<uint64_t>>	uncompr_f	48	134217728	10	107331	0	1073741824	0	0	103981	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	48	134217728	10	982459	411457	805568512	805568512	463844	69514	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	48	134217728	10	973053	399969	805306368	805306368	466177	69368	1
scalar<v64<uint64_t>>	uncompr_f	49	134217728	10	107184	0	1073741824	0	0	103803	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	49	134217728	10	1006106	420918	822345728	822345728	473969	73039	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	49	134217728	10	980682	403779	822083584	822083584	465907	72867	1
scalar<v64<uint64_t>>	uncompr_f	50	134217728	10	107364	0	1073741824	0	0	104013	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	50	134217728	10	1028014	427975	839122944	839122944	481039	80149	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	50	134217728	10	1019074	414437	838860800	838860800	486688	79212	1
scalar<v64<uint64_t>>	uncompr_f	51	134217728	10	107155	0	1073741824	0	0	103793	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	51	134217728	10	1029203	444828	855900160	855900160	469275	75756	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	51	134217728	10	1022126	422099	855638016	855638016	485138	75705	1
scalar<v64<uint64_t>>	uncompr_f	52	134217728	10	107274	0	1073741824	0	0	103904	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	52	134217728	10	1039430	439859	872677376	872677376	479739	79852	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	52	134217728	10	1034476	426882	872415232	872415232	487904	79853	1
scalar<v64<uint64_t>>	uncompr_f	53	134217728	10	107359	0	1073741824	0	0	103976	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	53	134217728	10	1062983	454226	889454592	889454592	472684	78708	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	53	134217728	10	1009661	420299	889192448	889192448	470177	78660	1
scalar<v64<uint64_t>>	uncompr_f	54	134217728	10	107689	0	1073741824	0	0	104296	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	54	134217728	10	1087221	461432	906231808	906231808	479462	88406	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	54	134217728	10	1036161	429144	905969664	905969664	477986	87910	1
scalar<v64<uint64_t>>	uncompr_f	55	134217728	10	107448	0	1073741824	0	0	104045	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	55	134217728	10	1080287	467578	923009024	923009024	474587	96847	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	55	134217728	10	1042039	435304	922746880	922746880	483668	81375	1
scalar<v64<uint64_t>>	uncompr_f	56	134217728	10	107513	0	1073741824	0	0	104120	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	56	134217728	10	1063338	465360	939786240	939786240	474629	81125	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	56	134217728	10	1060063	448722	939524096	939524096	487632	81384	1
scalar<v64<uint64_t>>	uncompr_f	57	134217728	10	107407	0	1073741824	0	0	104016	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	57	134217728	10	1088977	483717	956563456	956563456	478001	84483	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	57	134217728	10	1075455	456940	956301312	956301312	491715	83982	1
scalar<v64<uint64_t>>	uncompr_f	58	134217728	10	107385	0	1073741824	0	0	103983	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	58	134217728	10	1110311	487866	973340672	973340672	483469	95656	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	58	134217728	10	1073099	451271	973078528	973078528	483112	95308	1
scalar<v64<uint64_t>>	uncompr_f	59	134217728	10	107591	0	1073741824	0	0	104180	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	59	134217728	10	1098172	486555	990117888	990117888	480570	87033	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	59	134217728	10	1107903	480392	989855744	989855744	479826	86793	1
scalar<v64<uint64_t>>	uncompr_f	60	134217728	10	107367	0	1073741824	0	0	103962	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	60	134217728	10	1123524	493840	1006895104	1006895104	489659	95520	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	60	134217728	10	1119434	480694	1006632960	1006632960	479669	97711	1
scalar<v64<uint64_t>>	uncompr_f	61	134217728	10	107402	0	1073741824	0	0	103979	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	61	134217728	10	1125851	498526	1023672320	1023672320	492373	89763	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	61	134217728	10	1099072	482252	1023410176	1023410176	481983	89690	1
scalar<v64<uint64_t>>	uncompr_f	62	134217728	10	107671	0	1073741824	0	0	104245	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	62	134217728	10	1140533	505253	1040449536	1040449536	487697	101926	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	62	134217728	10	1124710	491147	1040187392	1040187392	485561	102385	1
scalar<v64<uint64_t>>	uncompr_f	63	134217728	10	107416	0	1073741824	0	0	103974	-1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	63	134217728	10	1146634	521958	1057226752	1057226752	485965	92465	1
